light,temp,open
0,0.290897059,0
0,0.289720588,0
0,0.292073529,0
0,0.289720588,0
0,0.292073529,0
0,0.289720588,0
0,0.288544118,0
0,0.289720588,0
0,0.292073529,0
0,0.289720588,0
0,0.289720588,0
0,0.288544118,0
0,0.29325,0
0,0.289720588,0
0,0.290897059,0
0,0.289720588,0
0,0.292073529,0
0,0.288544118,0
0,0.289720588,0
0,0.290897059,0
0,0.289720588,0
0,0.289720588,0
0,0.290897059,0
0,0.292073529,0
0,0.288544118,0
0,0.288544118,0
0,0.289720588,0
0,0.290897059,0
0,0.288544118,0
0,0.288544118,0
0,0.289720588,0
0,0.289720588,0
0,0.292073529,0
0,0.290897059,0
0,0.292073529,0
0,0.288544118,0
0,0.287367647,0
0,0.292073529,0
0,0.290897059,0
0,0.290897059,0
0,0.289720588,0
0,0.289720588,0
0,0.290897059,0
0,0.292073529,0
0,0.288544118,0
0,0.290897059,0
0,0.292073529,0
0,0.290897059,0
0,0.290897059,0
0,0.289720588,0
0,0.287367647,0
0,0.289720588,0
0,0.290897059,0
0,0.290897059,0
0,0.290897059,0
0,0.289720588,0
0,0.289720588,0
0,0.289720588,0
0,0.292073529,0
0,0.292073529,0
0,0.289720588,0
0,0.289720588,0
0,0.290897059,0
0,0.292073529,0
0.0002304,0.295602941,0
0.0052992,0.297955882,1
0.0047808,0.301485294,1
0.00432,0.297955882,1
0.0038016,0.301485294,1
0.0035712,0.297955882,1
0.003168,0.299132353,1
0.0029952,0.299132353,1
0.0029376,0.297955882,1
0.00288,0.301485294,1
0.00288,0.297955882,1
0.0027648,0.296779412,1
0.0028224,0.301485294,1
0.00288,0.301485294,1
0.0028224,0.300308824,1
0.00288,0.297955882,1
0.00288,0.299132353,1
0.00288,0.296779412,1
0.0028224,0.295602941,1
0.0028224,0.299132353,1
0.00288,0.297955882,1
0.0030528,0.296779412,1
0.0032256,0.296779412,1
0.0033984,0.300308824,1
0.0038016,0.297955882,1
0.0046656,0.299132353,1
0.005184,0.295602941,1
0.0054144,0.296779412,1
